Column1,Column13,Column12,Column2,,
532.866,1,532.866,-6.42,,
532.976,1,532.976,-6.971,,
533.085,1,533.085,-7.051,,
533.195,1,533.195,-6.655,,
533.304,1,533.304,-6.567,,
533.414,1,533.414,-7.008,,
533.523,1,533.523,-7.105,,
533.633,1,533.633,-6.657,,
533.742,1,533.742,-6.485,,
533.852,1,533.852,-6.879,,
533.962,1,533.962,-7.02,,
534.071,1,534.071,-6.543,,
534.181,1,534.181,-6.352,,
534.29,1,534.29,-6.704,,
534.4,1,534.4,-6.829,,
534.509,1,534.509,-6.143,,
534.619,1,534.619,-5.532,,
534.728,1,534.728,-5.298,,
534.838,1,534.838,-4.837,,
534.948,1,534.948,-3.616,,
535.057,1,535.057,-2.536,,
535.167,1,535.167,-1.942,,
535.276,1,535.276,-1.303,,
535.386,1,535.386,0.132,,
535.495,1,535.495,1.639,,
535.605,1,535.605,2.78,,
535.714,1,535.714,3.884,,
535.824,1,535.824,5.57,,
535.934,1,535.934,7.039,,
536.043,1,536.043,7.785,,
536.153,1,536.153,8.166,,
536.262,1,536.262,9.107,,
536.372,1,536.372,10.213,,
536.481,1,536.481,11.052,,
536.591,1,536.591,11.812,,
536.7,1,536.7,13.358,,
536.81,1,536.81,15.136,,
536.919,1,536.919,16.392,,
537.029,1,537.029,17.135,,
537.139,1,537.139,18.323,,
537.248,1,537.248,19.566,,
537.358,1,537.358,20.268,,
537.467,1,537.467,20.506,,
537.577,1,537.577,21.355,,
537.686,1,537.686,22.55,,
537.796,1,537.796,23.336,,
537.905,1,537.905,23.49,,
538.015,1,538.015,24.168,,
538.125,1,538.125,25.182,,
538.234,1,538.234,25.706,,
538.344,1,538.344,25.503,,
538.453,1,538.453,25.88,,
538.563,1,538.563,26.797,,
538.672,1,538.672,27.318,,
538.782,1,538.782,27.166,,
538.891,1,538.891,27.377,,
539.001,1,539.001,27.968,,
539.111,1,539.111,27.989,,
539.22,1,539.22,27.216,,
539.33,1,539.33,26.726,,
539.439,1,539.439,26.908,,
539.549,1,539.549,26.772,,
539.658,1,539.658,26.046,,
539.768,1,539.768,25.655,,
539.877,1,539.877,25.946,,
539.987,1,539.987,25.806,,
540.097,1,540.097,24.948,,
540.206,1,540.206,24.233,,
540.316,1,540.316,24.172,,
540.425,1,540.425,23.921,,
540.535,1,540.535,23.108,,
540.644,1,540.644,22.45,,
540.754,1,540.754,22.53,,
540.863,1,540.863,22.406,,
540.973,1,540.973,21.592,,
541.083,1,541.083,20.719,,
541.192,1,541.192,20.469,,
541.302,1,541.302,20.138,,
541.411,1,541.411,19.276,,
541.521,1,541.521,18.405,,
541.63,1,541.63,18.273,,
541.74,1,541.74,18.169,,
541.849,1,541.849,17.426,,
541.959,1,541.959,16.397,,
542.069,1,542.069,15.929,,
542.178,1,542.178,15.495,,
542.288,1,542.288,14.469,,
542.397,1,542.397,13.21,,
542.507,1,542.507,12.7,,
542.616,1,542.616,12.491,,
542.726,1,542.726,11.828,,
542.835,1,542.835,10.845,,
542.945,1,542.945,10.465,,
543.055,1,543.055,10.281,,
543.164,1,543.164,9.417,,
543.274,1,543.274,7.934,,
543.383,1,543.383,7.027,,
543.493,1,543.493,6.557,,
543.602,1,543.602,5.642,,
543.712,1,543.712,4.244,,
543.821,1,543.821,3.498,,
543.931,1,543.931,3.198,,
544.041,1,544.041,2.388,,
544.15,1,544.15,0.857,,
544.26,1,544.26,-0.057,,
544.369,1,544.369,-0.326,,
544.479,1,544.479,-1.055,,
544.588,1,544.588,-2.542,,
544.698,1,544.698,-3.434,,
544.807,1,544.807,-3.648,,
544.917,1,544.917,-4.365,,
545.027,1,545.027,-5.87,,
545.136,1,545.136,-6.877,,
545.246,1,545.246,-7.143,,
545.355,1,545.355,-7.912,,
545.465,1,545.465,-9.43,,
545.574,1,545.574,-10.552,,
545.684,1,545.684,-10.882,,
545.793,1,545.793,-11.499,,
545.903,1,545.903,-12.848,,
546.013,1,546.013,-13.901,,
546.122,1,546.122,-14.243,,
546.232,1,546.232,-14.969,,
546.341,1,546.341,-16.537,,
546.451,1,546.451,-18.019,,
546.56,1,546.56,-18.853,,
546.67,1,546.67,-19.883,,
546.779,1,546.779,-21.587,,
546.889,1,546.889,-23.115,,
546.999,1,546.999,-23.834,,
547.108,1,547.108,-24.559,,
547.218,1,547.218,-25.939,,
547.327,1,547.327,-27.309,,
547.437,1,547.437,-27.926,,
547.546,1,547.546,-28.47,,
547.656,1,547.656,-29.641,,
547.765,1,547.765,-30.807,,
547.875,1,547.875,-31.181,,
547.985,1,547.985,-31.374,,
548.094,1,548.094,-32.152,,
548.204,1,548.204,-33.077,,
548.313,1,548.313,-33.292,,
548.423,1,548.423,-33.286,,
548.532,1,548.532,-33.948,,
548.642,1,548.642,-34.93,,
548.751,1,548.751,-35.247,,
548.861,1,548.861,-35.263,,
548.971,1,548.971,-35.963,,
549.08,1,549.08,-37.115,,
549.19,1,549.19,-37.643,,
549.299,1,549.299,-37.779,,
549.409,1,549.409,-38.514,,
549.518,1,549.518,-39.747,,
549.628,1,549.628,-40.323,,
549.737,1,549.737,-40.295,,
549.847,1,549.847,-40.817,,
549.957,1,549.957,-41.922,,
550.066,1,550.066,-42.289,,
550.176,1,550.176,-41.953,,
550.285,1,550.285,-42.19,,
550.395,1,550.395,-43.109,,
550.504,1,550.504,-43.43,,
550.614,1,550.614,-43.068,,
550.723,1,550.723,-43.295,,
550.833,1,550.833,-44.374,,
550.943,1,550.943,-44.849,,
551.052,1,551.052,-44.439,,
551.162,1,551.162,-44.456,,
551.271,1,551.271,-45.266,,
551.381,1,551.381,-45.397,,
551.49,1,551.49,-44.543,,
551.6,1,551.6,-43.969,,
551.709,1,551.709,-44.123,,
551.819,1,551.819,-43.641,,
551.929,1,551.929,-42.183,,
552.038,1,552.038,-40.833,,
552.148,1,552.148,-40.163,,
552.257,1,552.257,-38.989,,
552.367,1,552.367,-36.908,,
552.476,1,552.476,-34.996,,
552.586,1,552.586,-33.906,,
552.695,1,552.695,-32.441,,
552.805,1,552.805,-30.004,,
552.915,1,552.915,-27.467,,
553.024,1,553.024,-25.578,,
553.134,1,553.134,-23.289,,
553.243,1,553.243,-19.972,,
553.353,1,553.353,-16.495,,
553.462,1,553.462,-13.721,,
553.572,1,553.572,-10.745,,
553.681,1,553.681,-6.846,,
553.791,1,553.791,-2.741,,
553.901,1,553.901,0.6,,
554.01,1,554.01,4.034,,
554.12,1,554.12,8.435,,
554.229,1,554.229,13.238,,
554.339,1,554.339,17.496,,
554.448,1,554.448,21.871,,
554.558,1,554.558,27.193,,
554.667,1,554.667,32.902,,
554.777,1,554.777,37.784,,
554.887,1,554.887,42.269,,
554.996,1,554.996,47.27,,
555.106,1,555.106,52.399,,
555.215,1,555.215,56.512,,
555.325,1,555.325,60.046,,
555.434,1,555.434,64.147,,
555.544,1,555.544,68.636,,
555.653,1,555.653,72.29,,
555.763,1,555.763,75.437,,
555.873,1,555.873,79.236,,
555.982,1,555.982,83.526,,
556.092,1,556.092,86.967,,
556.201,1,556.201,89.687,,
556.311,1,556.311,92.875,,
556.42,1,556.42,96.587,,
556.53,1,556.53,99.359,,
556.639,1,556.639,101.245,,
556.749,1,556.749,103.589,,
556.859,1,556.859,106.535,,
556.968,1,556.968,108.532,,
557.078,1,557.078,109.47,,
557.187,1,557.187,110.799,,
557.297,1,557.297,112.66,,
557.406,1,557.406,113.731,,
557.516,1,557.516,113.813,,
557.625,1,557.625,114.43,,
557.735,1,557.735,115.767,,
557.845,1,557.845,116.504,,
557.954,1,557.954,116.104,,
558.064,1,558.064,116.186,,
558.173,1,558.173,116.878,,
558.283,1,558.283,116.95,,
558.392,1,558.392,115.853,,
558.502,1,558.502,115.102,,
558.611,1,558.611,115.004,,
558.721,1,558.721,114.5,,
558.831,1,558.831,112.901,,
558.94,1,558.94,111.593,,
559.05,1,559.05,110.968,,
559.159,1,559.159,110.06,,
559.269,1,559.269,108.052,,
559.378,1,559.378,106.279,,
559.488,1,559.488,105.223,,
559.597,1,559.597,104.024,,
559.707,1,559.707,101.784,,
559.817,1,559.817,99.574,,
559.926,1,559.926,97.893,,
560.036,1,560.036,96.036,,
560.145,1,560.145,93.049,,
560.255,1,560.255,90.033,,
560.364,1,560.364,87.717,,
560.474,1,560.474,85.565,,
560.583,1,560.583,82.488,,
560.693,1,560.693,79.383,,
560.803,1,560.803,76.981,,
560.912,1,560.912,74.775,,
561.022,1,561.022,71.538,,
561.131,1,561.131,68.044,,
561.241,1,561.241,65.106,,
561.35,1,561.35,62.375,,
561.46,1,561.46,58.643,,
561.569,1,561.569,54.615,,
561.679,1,561.679,51.256,,
561.789,1,561.789,48.374,,
561.898,1,561.898,44.538,,
562.008,1,562.008,40.278,,
562.117,1,562.117,36.643,,
562.227,1,562.227,33.527,,
562.336,1,562.336,29.496,,
562.446,1,562.446,25.039,,
562.555,1,562.555,21.254,,
562.665,1,562.665,18.203,,
562.775,1,562.775,14.221,,
562.884,1,562.884,9.564,,
562.994,1,562.994,5.46,,
563.103,1,563.103,2.052,,
563.213,1,563.213,-2.329,,
563.322,1,563.322,-7.493,,
563.432,1,563.432,-12.031,,
563.541,1,563.541,-15.718,,
563.651,1,563.651,-20.118,,
563.76,1,563.76,-25.217,,
563.87,1,563.87,-29.545,,
563.98,1,563.98,-32.941,,
564.089,1,564.089,-36.856,,
564.199,1,564.199,-41.622,,
564.308,1,564.308,-45.84,,
564.418,1,564.418,-49.313,,
564.527,1,564.527,-53.386,,
564.637,1,564.637,-58.48,,
564.746,1,564.746,-62.911,,
564.856,1,564.856,-66.476,,
564.966,1,564.966,-70.333,,
565.075,1,565.075,-75.147,,
565.185,1,565.185,-79.281,,
565.294,1,565.294,-82.531,,
565.404,1,565.404,-86.002,,
565.513,1,565.513,-90.542,,
565.623,1,565.623,-94.459,,
565.732,1,565.732,-97.466,,
565.842,1,565.842,-100.515,,
565.952,1,565.952,-104.61,,
566.061,1,566.061,-108.22,,
566.171,1,566.171,-110.989,,
566.28,1,566.28,-113.783,,
566.39,1,566.39,-117.637,,
566.499,1,566.499,-120.991,,
566.609,1,566.609,-123.371,,
566.718,1,566.718,-125.468,,
566.828,1,566.828,-128.433,,
566.938,1,566.938,-130.988,,
567.047,1,567.047,-132.668,,
567.157,1,567.157,-134.088,,
567.266,1,567.266,-136.498,,
567.376,1,567.376,-138.687,,
567.485,1,567.485,-139.969,,
567.595,1,567.595,-140.767,,
567.704,1,567.704,-142.418,,
567.814,1,567.814,-143.857,,
567.924,1,567.924,-144.376,,
568.033,1,568.033,-144.276,,
568.143,1,568.143,-145.011,,
568.252,1,568.252,-145.724,,
568.362,1,568.362,-145.623,,
568.471,1,568.471,-144.853,,
568.581,1,568.581,-145.045,,
568.69,1,568.69,-145.333,,
568.8,1,568.8,-144.754,,
568.91,1,568.91,-143.339,,
569.019,1,569.019,-142.654,,
569.129,1,569.129,-141.949,,
569.238,1,569.238,-140.198,,
569.348,1,569.348,-137.273,,
569.457,1,569.457,-134.957,,
569.567,1,569.567,-132.741,,
569.676,1,569.676,-129.517,,
569.786,1,569.786,-125.129,,
569.896,1,569.896,-121.406,,
570.005,1,570.005,-118.046,,
570.115,1,570.115,-113.833,,
570.224,1,570.224,-108.53,,
570.334,1,570.334,-103.832,,
570.443,1,570.443,-99.531,,
570.553,1,570.553,-94.271,,
570.662,1,570.662,-87.871,,
570.772,1,570.772,-81.972,,
570.882,1,570.882,-76.645,,
570.991,1,570.991,-70.479,,
571.101,1,571.101,-63.226,,
571.21,1,571.21,-56.403,,
571.32,1,571.32,-50.278,,
571.429,1,571.429,-43.219,,
571.539,1,571.539,-35.085,,
571.648,1,571.648,-27.446,,
571.758,1,571.758,-20.946,,
571.868,1,571.868,-14.047,,
571.977,1,571.977,-6.503,,
572.087,1,572.087,0.51,,
572.196,1,572.196,6.34,,
572.306,1,572.306,12.926,,
572.415,1,572.415,20.591,,
572.525,1,572.525,28.059,,
572.634,1,572.634,34.171,,
572.744,1,572.744,40.652,,
572.854,1,572.854,47.656,,
572.963,1,572.963,54.161,,
573.073,1,573.073,59.053,,
573.182,1,573.182,64.427,,
573.292,1,573.292,70.475,,
573.401,1,573.401,76.318,,
573.511,1,573.511,80.689,,
573.62,1,573.62,85.512,,
573.73,1,573.73,91.02,,
573.84,1,573.84,96.44,,
573.949,1,573.949,100.358,,
574.059,1,574.059,104.529,,
574.168,1,574.168,109.32,,
574.278,1,574.278,114.132,,
574.387,1,574.387,117.474,,
574.497,1,574.497,121.03,,
574.606,1,574.606,125.194,,
574.716,1,574.716,129.471,,
574.826,1,574.826,132.272,,
574.935,1,574.935,135.033,,
575.045,1,575.045,138.285,,
575.154,1,575.154,141.732,,
575.264,1,575.264,143.75,,
575.373,1,575.373,145.766,,
575.483,1,575.483,148.421,,
575.592,1,575.592,151.469,,
575.702,1,575.702,153.068,,
575.812,1,575.812,154.417,,
575.921,1,575.921,156.196,,
576.031,1,576.031,158.345,,
576.14,1,576.14,159.047,,
576.25,1,576.25,159.365,,
576.359,1,576.359,160.158,,
576.469,1,576.469,161.584,,
576.578,1,576.578,161.626,,
576.688,1,576.688,161.262,,
576.798,1,576.798,161.419,,
576.907,1,576.907,162.177,,
577.017,1,577.017,161.649,,
577.126,1,577.126,160.597,,
577.236,1,577.236,159.999,,
577.345,1,577.345,159.929,,
577.455,1,577.455,158.647,,
577.564,1,577.564,156.649,,
577.674,1,577.674,155.036,,
577.784,1,577.784,153.968,,
577.893,1,577.893,151.775,,
578.003,1,578.003,148.745,,
578.112,1,578.112,146.078,,
578.222,1,578.222,143.916,,
578.331,1,578.331,140.833,,
578.441,1,578.441,136.987,,
578.55,1,578.55,133.714,,
578.66,1,578.66,131.237,,
578.77,1,578.77,128.126,,
578.879,1,578.879,124.133,,
578.989,1,578.989,120.527,,
579.098,1,579.098,117.423,,
579.208,1,579.208,113.525,,
579.317,1,579.317,108.485,,
579.427,1,579.427,103.871,,
579.536,1,579.536,99.92,,
579.646,1,579.646,95.538,,
579.756,1,579.756,90.18,,
579.865,1,579.865,85.353,,
579.975,1,579.975,81.149,,
580.084,1,580.084,76.551,,
580.194,1,580.194,70.759,,
580.303,1,580.303,65.395,,
580.413,1,580.413,60.688,,
580.522,1,580.522,55.755,,
580.632,1,580.632,49.545,,
580.742,1,580.742,43.78,,
580.851,1,580.851,38.671,,
580.961,1,580.961,33.471,,
581.07,1,581.07,26.993,,
581.18,1,581.18,21.007,,
581.289,1,581.289,15.766,,
581.399,1,581.399,10.659,,
581.508,1,581.508,4.194,,
581.618,1,581.618,-1.696,,
581.728,1,581.728,-6.834,,
581.837,1,581.837,-11.771,,
581.947,1,581.947,-18.193,,
582.056,1,582.056,-24.143,,
582.166,1,582.166,-29.419,,
582.275,1,582.275,-34.414,,
582.385,1,582.385,-40.92,,
582.494,1,582.494,-47.251,,
582.604,1,582.604,-53.038,,
582.714,1,582.714,-58.417,,
582.823,1,582.823,-65.145,,
582.933,1,582.933,-71.517,,
583.042,1,583.042,-77.126,,
583.152,1,583.152,-82.102,,
583.261,1,583.261,-88.476,,
583.371,1,583.371,-94.724,,
583.48,1,583.48,-100.301,,
583.59,1,583.59,-105.136,,
583.7,1,583.7,-111.255,,
583.809,1,583.809,-117.201,,
583.919,1,583.919,-122.369,,
584.028,1,584.028,-126.63,,
584.138,1,584.138,-132.089,,
584.247,1,584.247,-137.485,,
584.357,1,584.357,-142.03,,
584.466,1,584.466,-145.502,,
584.576,1,584.576,-149.928,,
584.686,1,584.686,-154.363,,
584.795,1,584.795,-158.126,,
584.905,1,584.905,-161.16,,
585.014,1,585.014,-165.406,,
585.124,1,585.124,-170.04,,
585.233,1,585.233,-174.103,,
585.343,1,585.343,-177.285,,
585.452,1,585.452,-181.178,,
585.562,1,585.562,-185.042,,
585.672,1,585.672,-187.841,,
585.781,1,585.781,-189.417,,
585.891,1,585.891,-191.481,,
586,1,586,-193.769,,
586.11,1,586.11,-195.347,,
586.219,1,586.219,-196.112,,
586.329,1,586.329,-197.541,,
586.438,1,586.438,-199.375,,
586.548,1,586.548,-200.413,,
586.658,1,586.658,-200.395,,
586.767,1,586.767,-200.645,,
586.877,1,586.877,-201.214,,
586.986,1,586.986,-200.902,,
587.096,1,587.096,-199.488,,
587.205,1,587.205,-198.249,,
587.315,1,587.315,-197.419,,
587.424,1,587.424,-195.598,,
587.534,1,587.534,-192.547,,
587.644,1,587.644,-189.415,,
587.753,1,587.753,-186.683,,
587.863,1,587.863,-182.918,,
587.972,1,587.972,-177.924,,
588.082,1,588.082,-172.767,,
588.191,1,588.191,-168.219,,
588.301,1,588.301,-162.721,,
588.41,1,588.41,-155.986,,
588.52,1,588.52,-148.892,,
588.63,1,588.63,-142.384,,
588.739,1,588.739,-134.782,,
588.849,1,588.849,-125.927,,
588.958,1,588.958,-116.731,,
589.068,1,589.068,-108.46,,
589.177,1,589.177,-99.256,,
589.287,1,589.287,-88.757,,
589.396,1,589.396,-77.533,,
589.506,1,589.506,-66.953,,
589.616,1,589.616,-54.951,,
589.725,1,589.725,-41.473,,
589.835,1,589.835,-27.315,,
589.944,1,589.944,-14.473,,
590.054,1,590.054,-0.888,,
590.163,1,590.163,13.566,,
590.273,1,590.273,28.48,,
590.382,1,590.382,42.064,,
590.492,1,590.492,56.788,,
590.601,1,590.601,72.761,,
590.711,1,590.711,89.564,,
590.821,1,590.821,104.744,,
590.93,1,590.93,120.483,,
591.04,1,591.04,136.687,,
591.149,1,591.149,153.132,,
591.259,1,591.259,167.497,,
591.368,1,591.368,182.131,,
591.478,1,591.478,197.095,,
591.587,1,591.587,212.38,,
591.697,1,591.697,225.441,,
591.807,1,591.807,238.622,,
591.916,1,591.916,252.133,,
592.026,1,592.026,266.031,,
592.135,1,592.135,277.912,,
592.245,1,592.245,289.833,,
592.354,1,592.354,302.081,,
592.464,1,592.464,314.683,,
592.573,1,592.573,325.336,,
592.683,1,592.683,335.729,,
592.793,1,592.793,346.17,,
592.902,1,592.902,356.6,,
593.012,1,593.012,364.892,,
593.121,1,593.121,372.598,,
593.231,1,593.231,380.176,,
593.34,1,593.34,387.723,,
593.45,1,593.45,393.422,,
593.559,1,593.559,398.578,,
593.669,1,593.669,403.751,,
593.779,1,593.779,408.994,,
593.888,1,593.888,412.449,,
593.998,1,593.998,415.147,,
594.107,1,594.107,417.738,,
594.217,1,594.217,420.295,,
594.326,1,594.326,421.206,,
594.436,1,594.436,421.32,,
594.545,1,594.545,421.406,,
594.655,1,594.655,421.562,,
594.765,1,594.765,420.336,,
594.874,1,594.874,418.264,,
594.984,1,594.984,416.112,,
595.093,1,595.093,413.962,,
595.203,1,595.203,410.45,,
595.312,1,595.312,405.982,,
595.422,1,595.422,401.488,,
595.531,1,595.531,397.065,,
595.641,1,595.641,391.414,,
595.751,1,595.751,384.614,,
595.86,1,595.86,377.661,,
595.97,1,595.97,370.741,,
596.079,1,596.079,362.846,,
596.189,1,596.189,354.096,,
596.298,1,596.298,345.704,,
596.408,1,596.408,337.821,,
596.517,1,596.517,329.416,,
596.627,1,596.627,320.094,,
596.737,1,596.737,310.861,,
596.846,1,596.846,301.738,,
596.956,1,596.956,291.813,,
597.065,1,597.065,280.582,,
597.175,1,597.175,269.239,,
597.284,1,597.284,258.003,,
597.394,1,597.394,246.285,,
597.503,1,597.503,233.517,,
597.613,1,597.613,221.023,,
597.723,1,597.723,208.958,,
597.832,1,597.832,196.66,,
597.942,1,597.942,183.091,,
598.051,1,598.051,169.576,,
598.161,1,598.161,156.216,,
598.27,1,598.27,142.555,,
598.38,1,598.38,127.655,,
598.489,1,598.489,113.212,,
598.599,1,598.599,99.447,,
598.709,1,598.709,86.006,,
598.818,1,598.818,71.497,,
598.928,1,598.928,57.249,,
599.037,1,599.037,43.313,,
599.147,1,599.147,29.392,,
599.256,1,599.256,13.967,,
599.366,1,599.366,-1.311,,
599.475,1,599.475,-16.109,,
599.585,1,599.585,-30.415,,
599.695,1,599.695,-45.824,,
599.804,1,599.804,-60.626,,
599.914,1,599.914,-74.874,,
600.023,1,600.023,-88.657,,
600.133,1,600.133,-103.993,,
600.242,1,600.242,-119.152,,
600.352,1,600.352,-133.886,,
600.461,1,600.461,-147.945,,
600.571,1,600.571,-163.375,,
600.681,1,600.681,-178.264,,
600.79,1,600.79,-192.372,,
600.9,1,600.9,-205.652,,
601.009,1,601.009,-220.035,,
601.119,1,601.119,-233.843,,
601.228,1,601.228,-246.943,,
601.338,1,601.338,-259.258,,
601.447,1,601.447,-272.799,,
601.557,1,601.557,-285.769,,
601.667,1,601.667,-297.963,,
601.776,1,601.776,-309.257,,
601.886,1,601.886,-321.618,,
601.995,1,601.995,-333.267,,
602.105,1,602.105,-343.989,,
602.214,1,602.214,-353.683,,
602.324,1,602.324,-364.332,,
602.433,1,602.433,-374.143,,
602.543,1,602.543,-383.001,,
602.653,1,602.653,-390.871,,
602.762,1,602.762,-399.624,,
602.872,1,602.872,-407.91,,
602.981,1,602.981,-415.543,,
603.091,1,603.091,-422.394,,
603.2,1,603.2,-430.068,,
603.31,1,603.31,-437.136,,
603.419,1,603.419,-443.2,,
603.529,1,603.529,-448.111,,
603.639,1,603.639,-453.396,,
603.748,1,603.748,-458.054,,
603.858,1,603.858,-461.852,,
603.967,1,603.967,-464.756,,
604.077,1,604.077,-468.246,,
604.186,1,604.186,-471.548,,
604.296,1,604.296,-474.127,,
604.405,1,604.405,-475.67,,
604.515,1,604.515,-477.354,,
604.625,1,604.625,-478.374,,
604.734,1,604.734,-478.096,,
604.844,1,604.844,-476.401,,
604.953,1,604.953,-474.587,,
605.063,1,605.063,-472.31,,
605.172,1,605.172,-469.107,,
605.282,1,605.282,-464.909,,
605.391,1,605.391,-460.784,,
605.501,1,605.501,-456.327,,
605.611,1,605.611,-450.847,,
605.72,1,605.72,-444.158,,
605.83,1,605.83,-437.266,,
605.939,1,605.939,-430.173,,
606.049,1,606.049,-422.199,,
606.158,1,606.158,-413.183,,
606.268,1,606.268,-403.983,,
606.377,1,606.377,-394.84,,
606.487,1,606.487,-385.01,,
606.597,1,606.597,-374.33,,
606.706,1,606.706,-363.516,,
606.816,1,606.816,-352.985,,
606.925,1,606.925,-341.878,,
607.035,1,607.035,-329.949,,
607.144,1,607.144,-317.786,,
607.254,1,607.254,-306.09,,
607.363,1,607.363,-293.933,,
607.473,1,607.473,-281.08,,
607.583,1,607.583,-268.001,,
607.692,1,607.692,-255.616,,
607.802,1,607.802,-243.038,,
607.911,1,607.911,-230.131,,
608.021,1,608.021,-217.278,,
608.13,1,608.13,-205.882,,
608.24,1,608.24,-194.793,,
608.349,1,608.349,-183.599,,
608.459,1,608.459,-172.328,,
608.569,1,608.569,-162.313,,
608.678,1,608.678,-152.152,,
608.788,1,608.788,-141.466,,
608.897,1,608.897,-130.374,,
609.007,1,609.007,-120.849,,
609.116,1,609.116,-111.628,,
609.226,1,609.226,-102.448,,
609.335,1,609.335,-93.264,,
609.445,1,609.445,-85.957,,
609.555,1,609.555,-78.835,,
609.664,1,609.664,-71.432,,
609.774,1,609.774,-63.538,,
609.883,1,609.883,-57.046,,
609.993,1,609.993,-50.263,,
610.102,1,610.102,-42.958,,
610.212,1,610.212,-35.1,,
610.321,1,610.321,-28.745,,
610.431,1,610.431,-22.355,,
610.541,1,610.541,-15.705,,
610.65,1,610.65,-8.709,,
610.76,1,610.76,-3.289,,
610.869,1,610.869,2.105,,
610.979,1,610.979,7.789,,
611.088,1,611.088,13.863,,
611.198,1,611.198,18.522,,
611.307,1,611.307,23.443,,
611.417,1,611.417,29.029,,
611.527,1,611.527,35.315,,
611.636,1,611.636,40.564,,
611.746,1,611.746,46.497,,
611.855,1,611.855,53.301,,
611.965,1,611.965,60.817,,
612.074,1,612.074,67.263,,
612.184,1,612.184,74.22,,
612.293,1,612.293,81.881,,
612.403,1,612.403,90.23,,
612.513,1,612.513,97.639,,
