Column1,Column12,Column13,Column2
534.3472,1,534.3472,-1565.22
534.4567,1,534.4567,-1565.053
534.5662,1,534.5662,-1564.886
534.6757,1,534.6757,-1564.718
534.7852,1,534.7852,-1564.551
534.8947,1,534.8947,-1564.384
535.0042,1,535.0042,-1564.218
535.1137,1,535.1137,-1564.051
535.2232,1,535.2232,-1563.883
535.3327,1,535.3327,-1563.716
535.4422,1,535.4422,-1563.549
535.5517,1,535.5517,-1563.383
535.6612,1,535.6612,-1563.217
535.7707,1,535.7707,-1563.052
535.8802,1,535.8802,-1562.89
535.9897,1,535.9897,-1562.727
536.0992,1,536.0992,-1562.563
536.2087,1,536.2087,-1562.4
536.3182,1,536.3182,-1562.238
536.4277,1,536.4277,-1562.076
536.5372,1,536.5372,-1561.915
536.6467,1,536.6467,-1561.755
536.7562,1,536.7562,-1561.597
536.8657,1,536.8657,-1561.44
536.9752,1,536.9752,-1561.283
537.0847,1,537.0847,-1561.127
537.1942,1,537.1942,-1560.973
537.3037,1,537.3037,-1560.819
537.4132,1,537.4132,-1560.666
537.5227,1,537.5227,-1560.514
537.6322,1,537.6322,-1560.366
537.7417,1,537.7417,-1560.218
537.8512,1,537.8512,-1560.072
537.9607,1,537.9607,-1559.928
538.0702,1,538.0702,-1559.786
538.1797,1,538.1797,-1559.644
538.2892,1,538.2892,-1559.504
538.3987,1,538.3987,-1559.365
538.5082,1,538.5082,-1559.229
538.6177,1,538.6177,-1559.095
538.7272,1,538.7272,-1558.963
538.8367,1,538.8367,-1558.834
538.9462,1,538.9462,-1558.708
539.0557,1,539.0557,-1558.583
539.1652,1,539.1652,-1558.46
539.2747,1,539.2747,-1558.338
539.3842,1,539.3842,-1558.22
539.4937,1,539.4937,-1558.105
539.6032,1,539.6032,-1557.992
539.7127,1,539.7127,-1557.881
539.8222,1,539.8222,-1557.775
539.9317,1,539.9317,-1557.672
540.0412,1,540.0412,-1557.571
540.1507,1,540.1507,-1557.472
540.2602,1,540.2602,-1557.377
540.3697,1,540.3697,-1557.285
540.4792,1,540.4792,-1557.195
540.5887,1,540.5887,-1557.109
540.6982,1,540.6982,-1557.027
540.8077,1,540.8077,-1556.95
540.9172,1,540.9172,-1556.876
541.0267,1,541.0267,-1556.804
541.1362,1,541.1362,-1556.737
541.2457,1,541.2457,-1556.673
541.3552,1,541.3552,-1556.612
541.4647,1,541.4647,-1556.554
541.5742,1,541.5742,-1556.502
541.6837,1,541.6837,-1556.455
541.7932,1,541.7932,-1556.411
541.9027,1,541.9027,-1556.371
542.0122,1,542.0122,-1556.336
542.1217,1,542.1217,-1556.305
542.2312,1,542.2312,-1556.277
542.3407,1,542.3407,-1556.252
542.4502,1,542.4502,-1556.234
542.5597,1,542.5597,-1556.22
542.6692,1,542.6692,-1556.209
542.7787,1,542.7787,-1556.204
542.8882,1,542.8882,-1556.204
542.9977,1,542.9977,-1556.21
543.1072,1,543.1072,-1556.217
543.2167,1,543.2167,-1556.229
543.3262,1,543.3262,-1556.247
543.4357,1,543.4357,-1556.271
543.5452,1,543.5452,-1556.297
543.6547,1,543.6547,-1556.329
543.7642,1,543.7642,-1556.367
543.8737,1,543.8737,-1556.41
543.9832,1,543.9832,-1556.457
544.0927,1,544.0927,-1556.508
544.2022,1,544.2022,-1556.564
544.3117,1,544.3117,-1556.625
544.4212,1,544.4212,-1556.69
544.5307,1,544.5307,-1556.759
544.6402,1,544.6402,-1556.834
544.7497,1,544.7497,-1556.916
544.8592,1,544.8592,-1557.001
544.9687,1,544.9687,-1557.091
545.0782,1,545.0782,-1557.185
545.1877,1,545.1877,-1557.285
545.2972,1,545.2972,-1557.389
545.4067,1,545.4067,-1557.496
545.5162,1,545.5162,-1557.609
545.6257,1,545.6257,-1557.729
545.7352,1,545.7352,-1557.852
545.8447,1,545.8447,-1557.98
545.9542,1,545.9542,-1558.113
546.0637,1,546.0637,-1558.251
546.1732,1,546.1732,-1558.393
546.2827,1,546.2827,-1558.537
546.3922,1,546.3922,-1558.687
546.5017,1,546.5017,-1558.843
546.6112,1,546.6112,-1559.002
546.7207,1,546.7207,-1559.165
546.8302,1,546.8302,-1559.334
546.9397,1,546.9397,-1559.508
547.0492,1,547.0492,-1559.686
547.1587,1,547.1587,-1559.866
547.2682,1,547.2682,-1560.05
547.3777,1,547.3777,-1560.24
547.4872,1,547.4872,-1560.434
547.5967,1,547.5967,-1560.63
547.7062,1,547.7062,-1560.831
547.8157,1,547.8157,-1561.038
547.9252,1,547.9252,-1561.249
548.0347,1,548.0347,-1561.461
548.1442,1,548.1442,-1561.677
548.2537,1,548.2537,-1561.898
548.3632,1,548.3632,-1562.122
548.4727,1,548.4727,-1562.347
548.5822,1,548.5822,-1562.578
548.6917,1,548.6917,-1562.814
548.8012,1,548.8012,-1563.053
548.9107,1,548.9107,-1563.294
549.0202,1,549.0202,-1563.539
549.1297,1,549.1297,-1563.788
549.2392,1,549.2392,-1564.04
549.3487,1,549.3487,-1564.292
549.4582,1,549.4582,-1564.549
549.5677,1,549.5677,-1564.81
549.6772,1,549.6772,-1565.075
549.7867,1,549.7867,-1565.34
549.8962,1,549.8962,-1565.61
550.0057,1,550.0057,-1565.884
550.1152,1,550.1152,-1566.16
550.2247,1,550.2247,-1566.437
550.3342,1,550.3342,-1566.716
550.4437,1,550.4437,-1567
550.5532,1,550.5532,-1567.287
550.6627,1,550.6627,-1567.574
550.7722,1,550.7722,-1567.865
550.8817,1,550.8817,-1568.159
550.9912,1,550.9912,-1568.457
551.1007,1,551.1007,-1568.754
551.2102,1,551.2102,-1569.054
551.3197,1,551.3197,-1569.357
551.4292,1,551.4292,-1569.662
551.5387,1,551.5387,-1569.969
551.6482,1,551.6482,-1570.277
551.7577,1,551.7577,-1570.59
551.8672,1,551.8672,-1570.906
551.9767,1,551.9767,-1571.221
552.0862,1,552.0862,-1571.538
552.1957,1,552.1957,-1571.858
552.3052,1,552.3052,-1572.18
552.4147,1,552.4147,-1572.503
552.5242,1,552.5242,-1572.827
552.6337,1,552.6337,-1573.154
552.7432,1,552.7432,-1573.485
552.8527,1,552.8527,-1573.816
552.9622,1,552.9622,-1574.148
553.0717,1,553.0717,-1574.482
553.1812,1,553.1812,-1574.819
553.2907,1,553.2907,-1575.155
553.4002,1,553.4002,-1575.492
553.5097,1,553.5097,-1575.831
553.6192,1,553.6192,-1576.173
553.7287,1,553.7287,-1576.516
553.8382,1,553.8382,-1576.859
553.9477,1,553.9477,-1577.204
554.0572,1,554.0572,-1577.552
554.1667,1,554.1667,-1577.899
554.2762,1,554.2762,-1578.245
554.3857,1,554.3857,-1578.593
554.4952,1,554.4952,-1578.944
554.6047,1,554.6047,-1579.295
554.7142,1,554.7142,-1579.645
554.8237,1,554.8237,-1579.997
554.9332,1,554.9332,-1580.352
555.0427,1,555.0427,-1580.706
555.1522,1,555.1522,-1581.057
555.2617,1,555.2617,-1581.411
555.3712,1,555.3712,-1581.766
555.4807,1,555.4807,-1582.121
555.5902,1,555.5902,-1582.473
555.6997,1,555.6997,-1582.828
555.8092,1,555.8092,-1583.186
555.9187,1,555.9187,-1583.543
556.0282,1,556.0282,-1583.896
556.1377,1,556.1377,-1584.251
556.2472,1,556.2472,-1584.607
556.3567,1,556.3567,-1584.963
556.4662,1,556.4662,-1585.315
556.5757,1,556.5757,-1585.669
556.6852,1,556.6852,-1586.024
556.7947,1,556.7947,-1586.379
556.9042,1,556.9042,-1586.73
557.0137,1,557.0137,-1587.082
557.1232,1,557.1232,-1587.433
557.2327,1,557.2327,-1587.784
557.3422,1,557.3422,-1588.131
557.4517,1,557.4517,-1588.478
557.5612,1,557.5612,-1588.826
557.6707,1,557.6707,-1589.173
557.7802,1,557.7802,-1589.516
557.8897,1,557.8897,-1589.86
557.9992,1,557.9992,-1590.202
558.1087,1,558.1087,-1590.544
558.2182,1,558.2182,-1590.882
558.3277,1,558.3277,-1591.218
558.4372,1,558.4372,-1591.554
558.5467,1,558.5467,-1591.889
558.6562,1,558.6562,-1592.22
558.7657,1,558.7657,-1592.55
558.8752,1,558.8752,-1592.879
558.9847,1,558.9847,-1593.208
559.0942,1,559.0942,-1593.531
559.2037,1,559.2037,-1593.852
559.3132,1,559.3132,-1594.171
559.4227,1,559.4227,-1594.49
559.5322,1,559.5322,-1594.804
559.6417,1,559.6417,-1595.116
559.7512,1,559.7512,-1595.427
559.8607,1,559.8607,-1595.737
559.9702,1,559.9702,-1596.043
560.0797,1,560.0797,-1596.345
560.1892,1,560.1892,-1596.646
560.2987,1,560.2987,-1596.945
560.4082,1,560.4082,-1597.24
560.5177,1,560.5177,-1597.531
560.6272,1,560.6272,-1597.822
560.7367,1,560.7367,-1598.111
560.8462,1,560.8462,-1598.397
560.9557,1,560.9557,-1598.678
561.0652,1,561.0652,-1598.958
561.1747,1,561.1747,-1599.235
561.2842,1,561.2842,-1599.509
561.3937,1,561.3937,-1599.777
561.5032,1,561.5032,-1600.045
561.6127,1,561.6127,-1600.312
561.7222,1,561.7222,-1600.575
561.8317,1,561.8317,-1600.834
561.9412,1,561.9412,-1601.091
562.0507,1,562.0507,-1601.347
562.1602,1,562.1602,-1601.598
562.2697,1,562.2697,-1601.844
562.3792,1,562.3792,-1602.089
562.4887,1,562.4887,-1602.333
562.5982,1,562.5982,-1602.573
562.7077,1,562.7077,-1602.808
562.8172,1,562.8172,-1603.043
562.9267,1,562.9267,-1603.276
563.0362,1,563.0362,-1603.506
563.1457,1,563.1457,-1603.73
563.2552,1,563.2552,-1603.953
563.3647,1,563.3647,-1604.174
563.4742,1,563.4742,-1604.392
563.5837,1,563.5837,-1604.605
563.6932,1,563.6932,-1604.818
563.8027,1,563.8027,-1605.029
563.9122,1,563.9122,-1605.238
564.0217,1,564.0217,-1605.441
564.1312,1,564.1312,-1605.643
564.2407,1,564.2407,-1605.842
564.3502,1,564.3502,-1606.04
564.4597,1,564.4597,-1606.232
564.5692,1,564.5692,-1606.424
564.6787,1,564.6787,-1606.613
564.7882,1,564.7882,-1606.802
564.8977,1,564.8977,-1606.986
565.0072,1,565.0072,-1607.169
565.1167,1,565.1167,-1607.349
565.2262,1,565.2262,-1607.527
565.3357,1,565.3357,-1607.701
565.4452,1,565.4452,-1607.874
565.5547,1,565.5547,-1608.045
565.6642,1,565.6642,-1608.215
565.7737,1,565.7737,-1608.381
565.8832,1,565.8832,-1608.547
565.9927,1,565.9927,-1608.71
566.1022,1,566.1022,-1608.872
566.2117,1,566.2117,-1609.03
566.3212,1,566.3212,-1609.186
566.4307,1,566.4307,-1609.34
566.5402,1,566.5402,-1609.494
566.6497,1,566.6497,-1609.644
566.7592,1,566.7592,-1609.793
566.8687,1,566.8687,-1609.941
566.9782,1,566.9782,-1610.088
567.0877,1,567.0877,-1610.231
567.1972,1,567.1972,-1610.372
567.3067,1,567.3067,-1610.512
567.4162,1,567.4162,-1610.65
567.5257,1,567.5257,-1610.786
567.6352,1,567.6352,-1610.921
567.7447,1,567.7447,-1611.055
567.8542,1,567.8542,-1611.188
567.9637,1,567.9637,-1611.319
568.0732,1,568.0732,-1611.447
568.1827,1,568.1827,-1611.574
568.2922,1,568.2922,-1611.7
568.4017,1,568.4017,-1611.824
568.5112,1,568.5112,-1611.945
568.6207,1,568.6207,-1612.067
568.7302,1,568.7302,-1612.188
568.8397,1,568.8397,-1612.308
568.9492,1,568.9492,-1612.424
569.0587,1,569.0587,-1612.541
569.1682,1,569.1682,-1612.656
569.2777,1,569.2777,-1612.769
569.3872,1,569.3872,-1612.879
569.4967,1,569.4967,-1612.99
569.6062,1,569.6062,-1613.1
569.7157,1,569.7157,-1613.209
569.8252,1,569.8252,-1613.316
569.9347,1,569.9347,-1613.423
570.0442,1,570.0442,-1613.528
570.1537,1,570.1537,-1613.633
570.2632,1,570.2632,-1613.733
570.3727,1,570.3727,-1613.834
570.4822,1,570.4822,-1613.934
570.5917,1,570.5917,-1614.034
570.7012,1,570.7012,-1614.13
570.8107,1,570.8107,-1614.229
570.9202,1,570.9202,-1614.326
571.0297,1,571.0297,-1614.423
571.1392,1,571.1392,-1614.515
571.2487,1,571.2487,-1614.609
571.3582,1,571.3582,-1614.7
571.4677,1,571.4677,-1614.792
571.5772,1,571.5772,-1614.88
571.6867,1,571.6867,-1614.97
571.7962,1,571.7962,-1615.058
571.9057,1,571.9057,-1615.147
572.0152,1,572.0152,-1615.232
572.1247,1,572.1247,-1615.318
572.2342,1,572.2342,-1615.401
572.3437,1,572.3437,-1615.485
572.4532,1,572.4532,-1615.566
572.5627,1,572.5627,-1615.648
572.6722,1,572.6722,-1615.729
572.7817,1,572.7817,-1615.81
572.8912,1,572.8912,-1615.889
573.0007,1,573.0007,-1615.968
573.1102,1,573.1102,-1616.046
573.2197,1,573.2197,-1616.123
573.3292,1,573.3292,-1616.198
573.4387,1,573.4387,-1616.273
573.5482,1,573.5482,-1616.348
573.6577,1,573.6577,-1616.422
573.7672,1,573.7672,-1616.495
573.8767,1,573.8767,-1616.569
573.9862,1,573.9862,-1616.641
574.0957,1,574.0957,-1616.713
574.2052,1,574.2052,-1616.782
574.3147,1,574.3147,-1616.852
574.4242,1,574.4242,-1616.922
574.5337,1,574.5337,-1616.99
574.6432,1,574.6432,-1617.058
574.7527,1,574.7527,-1617.126
574.8622,1,574.8622,-1617.194
574.9717,1,574.9717,-1617.262
575.0812,1,575.0812,-1617.327
575.1907,1,575.1907,-1617.392
575.3002,1,575.3002,-1617.458
575.4097,1,575.4097,-1617.521
575.5192,1,575.5192,-1617.584
575.6287,1,575.6287,-1617.647
575.7382,1,575.7382,-1617.711
575.8477,1,575.8477,-1617.773
575.9572,1,575.9572,-1617.835
576.0667,1,576.0667,-1617.895
576.1762,1,576.1762,-1617.956
576.2857,1,576.2857,-1618.015
576.3952,1,576.3952,-1618.073
576.5047,1,576.5047,-1618.13
576.6142,1,576.6142,-1618.189
576.7237,1,576.7237,-1618.246
576.8332,1,576.8332,-1618.303
576.9427,1,576.9427,-1618.359
577.0522,1,577.0522,-1618.416
577.1617,1,577.1617,-1618.47
577.2712,1,577.2712,-1618.525
577.3807,1,577.3807,-1618.578
577.4902,1,577.4902,-1618.633
577.5997,1,577.5997,-1618.685
577.7092,1,577.7092,-1618.738
577.8187,1,577.8187,-1618.791
577.9282,1,577.9282,-1618.846
578.0377,1,578.0377,-1618.897
578.1472,1,578.1472,-1618.948
578.2567,1,578.2567,-1618.998
578.3662,1,578.3662,-1619.049
578.4757,1,578.4757,-1619.098
578.5852,1,578.5852,-1619.148
578.6947,1,578.6947,-1619.196
578.8042,1,578.8042,-1619.247
578.9137,1,578.9137,-1619.296
579.0232,1,579.0232,-1619.345
579.1327,1,579.1327,-1619.39
579.2422,1,579.2422,-1619.439
579.3517,1,579.3517,-1619.485
579.4612,1,579.4612,-1619.532
579.5707,1,579.5707,-1619.575
579.6802,1,579.6802,-1619.623
579.7897,1,579.7897,-1619.669
579.8992,1,579.8992,-1619.715
580.0087,1,580.0087,-1619.757
580.1182,1,580.1182,-1619.803
580.2277,1,580.2277,-1619.847
580.3372,1,580.3372,-1619.891
580.4467,1,580.4467,-1619.932
580.5562,1,580.5562,-1619.976
580.6657,1,580.6657,-1620.02
580.7752,1,580.7752,-1620.063
580.8847,1,580.8847,-1620.104
580.9942,1,580.9942,-1620.148
581.1037,1,581.1037,-1620.19
581.2132,1,581.2132,-1620.231
581.3227,1,581.3227,-1620.269
581.4322,1,581.4322,-1620.31
581.5417,1,581.5417,-1620.351
581.6512,1,581.6512,-1620.39
581.7607,1,581.7607,-1620.428
581.8702,1,581.8702,-1620.469
581.9797,1,581.9797,-1620.51
582.0892,1,582.0892,-1620.548
582.1987,1,582.1987,-1620.584
582.3082,1,582.3082,-1620.622
582.4177,1,582.4177,-1620.661
582.5272,1,582.5272,-1620.698
582.6367,1,582.6367,-1620.733
582.7462,1,582.7462,-1620.772
582.8557,1,582.8557,-1620.811
582.9652,1,582.9652,-1620.847
583.0747,1,583.0747,-1620.882
583.1842,1,583.1842,-1620.919
583.2937,1,583.2937,-1620.956
583.4032,1,583.4032,-1620.991
583.5127,1,583.5127,-1621.024
583.6222,1,583.6222,-1621.06
583.7317,1,583.7317,-1621.097
583.8412,1,583.8412,-1621.132
583.9507,1,583.9507,-1621.165
584.0602,1,584.0602,-1621.2
584.1697,1,584.1697,-1621.236
584.2792,1,584.2792,-1621.268
584.3887,1,584.3887,-1621.3
584.4982,1,584.4982,-1621.333
584.6077,1,584.6077,-1621.368
584.7172,1,584.7172,-1621.399
584.8267,1,584.8267,-1621.431
584.9362,1,584.9362,-1621.464
585.0457,1,585.0457,-1621.499
585.1552,1,585.1552,-1621.529
585.2647,1,585.2647,-1621.559
585.3742,1,585.3742,-1621.59
585.4837,1,585.4837,-1621.623
585.5932,1,585.5932,-1621.653
585.7027,1,585.7027,-1621.683
585.8122,1,585.8122,-1621.714
585.9217,1,585.9217,-1621.748
586.0312,1,586.0312,-1621.778
586.1407,1,586.1407,-1621.807
586.2502,1,586.2502,-1621.836
586.3597,1,586.3597,-1621.867
586.4692,1,586.4692,-1621.895
586.5787,1,586.5787,-1621.923
586.6882,1,586.6882,-1621.951
586.7977,1,586.7977,-1621.983
586.9072,1,586.9072,-1622.012
587.0167,1,587.0167,-1622.04
587.1262,1,587.1262,-1622.066
587.2357,1,587.2357,-1622.096
587.3452,1,587.3452,-1622.122
587.4547,1,587.4547,-1622.148
587.5642,1,587.5642,-1622.173
587.6737,1,587.6737,-1622.202
587.7832,1,587.7832,-1622.229
587.8927,1,587.8927,-1622.256
588.0022,1,588.0022,-1622.28
588.1117,1,588.1117,-1622.308
588.2212,1,588.2212,-1622.335
588.3307,1,588.3307,-1622.359
588.4402,1,588.4402,-1622.382
588.5497,1,588.5497,-1622.409
588.6592,1,588.6592,-1622.436
588.7687,1,588.7687,-1622.461
588.8782,1,588.8782,-1622.484
588.9877,1,588.9877,-1622.512
589.0972,1,589.0972,-1622.538
589.2067,1,589.2067,-1622.562
589.3162,1,589.3162,-1622.583
589.4257,1,589.4257,-1622.608
589.5352,1,589.5352,-1622.634
589.6447,1,589.6447,-1622.657
589.7542,1,589.7542,-1622.679
589.8637,1,589.8637,-1622.705
589.9732,1,589.9732,-1622.731
590.0827,1,590.0827,-1622.754
590.1922,1,590.1922,-1622.774
590.3017,1,590.3017,-1622.798
590.4112,1,590.4112,-1622.822
590.5207,1,590.5207,-1622.844
590.6302,1,590.6302,-1622.864
590.7397,1,590.7397,-1622.889
590.8492,1,590.8492,-1622.914
590.9587,1,590.9587,-1622.936
591.0682,1,591.0682,-1622.955
591.1777,1,591.1777,-1622.978
591.2872,1,591.2872,-1623.002
591.3967,1,591.3967,-1623.022
591.5062,1,591.5062,-1623.041
591.6157,1,591.6157,-1623.064
591.7252,1,591.7252,-1623.088
591.8347,1,591.8347,-1623.109
591.9442,1,591.9442,-1623.128
592.0537,1,592.0537,-1623.15
592.1632,1,592.1632,-1623.174
592.2727,1,592.2727,-1623.192
592.3822,1,592.3822,-1623.21
592.4917,1,592.4917,-1623.231
592.6012,1,592.6012,-1623.254
592.7107,1,592.7107,-1623.272
592.8202,1,592.8202,-1623.291
592.9297,1,592.9297,-1623.312
593.0392,1,593.0392,-1623.335
593.1487,1,593.1487,-1623.352
593.2582,1,593.2582,-1623.368
593.3677,1,593.3677,-1623.388
593.4772,1,593.4772,-1623.409
593.5867,1,593.5867,-1623.425
593.6962,1,593.6962,-1623.442
593.8057,1,593.8057,-1623.461
593.9152,1,593.9152,-1623.483
594.0247,1,594.0247,-1623.499
594.1342,1,594.1342,-1623.514
594.2437,1,594.2437,-1623.53
594.3532,1,594.3532,-1623.55
594.4627,1,594.4627,-1623.564
594.5722,1,594.5722,-1623.578
594.6817,1,594.6817,-1623.593
594.7912,1,594.7912,-1623.612
594.9007,1,594.9007,-1623.626
595.0102,1,595.0102,-1623.639
595.1197,1,595.1197,-1623.652
595.2292,1,595.2292,-1623.669
595.3387,1,595.3387,-1623.681
595.4482,1,595.4482,-1623.691
595.5577,1,595.5577,-1623.703
595.6672,1,595.6672,-1623.717
595.7767,1,595.7767,-1623.728
595.8862,1,595.8862,-1623.737
595.9957,1,595.9957,-1623.746
596.1052,1,596.1052,-1623.758
596.2147,1,596.2147,-1623.765
596.3242,1,596.3242,-1623.769
596.4337,1,596.4337,-1623.772
596.5432,1,596.5432,-1623.777
596.6527,1,596.6527,-1623.778
596.7622,1,596.7622,-1623.776
596.8717,1,596.8717,-1623.773
596.9812,1,596.9812,-1623.772
597.0907,1,597.0907,-1623.769
597.2002,1,597.2002,-1623.763
597.3097,1,597.3097,-1623.76
597.4192,1,597.4192,-1623.769
597.5287,1,597.5287,-1623.785
597.6382,1,597.6382,-1623.806
597.7477,1,597.7477,-1623.832
597.8572,1,597.8572,-1623.872
597.9667,1,597.9667,-1623.914
598.0762,1,598.0762,-1623.955
598.1857,1,598.1857,-1623.997
598.2952,1,598.2952,-1624.044
598.4047,1,598.4047,-1624.09
598.5142,1,598.5142,-1624.13
598.6237,1,598.6237,-1624.169
598.7332,1,598.7332,-1624.212
598.8427,1,598.8427,-1624.252
598.9522,1,598.9522,-1624.285
599.0617,1,599.0617,-1624.316
599.1712,1,599.1712,-1624.35
599.2807,1,599.2807,-1624.383
599.3902,1,599.3902,-1624.411
599.4997,1,599.4997,-1624.436
599.6092,1,599.6092,-1624.467
599.7187,1,599.7187,-1624.498
599.8282,1,599.8282,-1624.525
599.9377,1,599.9377,-1624.548
600.0472,1,600.0472,-1624.577
600.1567,1,600.1567,-1624.606
600.2662,1,600.2662,-1624.628
600.3757,1,600.3757,-1624.648
600.4852,1,600.4852,-1624.674
600.5947,1,600.5947,-1624.701
600.7042,1,600.7042,-1624.721
600.8137,1,600.8137,-1624.741
600.9232,1,600.9232,-1624.766
601.0327,1,601.0327,-1624.791
601.1422,1,601.1422,-1624.81
601.2517,1,601.2517,-1624.827
601.3612,1,601.3612,-1624.85
601.4707,1,601.4707,-1624.874
601.5802,1,601.5802,-1624.891
601.6897,1,601.6897,-1624.908
601.7992,1,601.7992,-1624.93
601.9087,1,601.9087,-1624.954
602.0182,1,602.0182,-1624.971
602.1277,1,602.1277,-1624.986
602.2372,1,602.2372,-1625.006
602.3467,1,602.3467,-1625.028
602.4562,1,602.4562,-1625.044
602.5657,1,602.5657,-1625.058
602.6752,1,602.6752,-1625.078
602.7847,1,602.7847,-1625.1
602.8942,1,602.8942,-1625.117
603.0037,1,603.0037,-1625.131
603.1132,1,603.1132,-1625.149
603.2227,1,603.2227,-1625.17
603.3322,1,603.3322,-1625.185
603.4417,1,603.4417,-1625.197
603.5512,1,603.5512,-1625.215
603.6607,1,603.6607,-1625.235
603.7702,1,603.7702,-1625.25
603.8797,1,603.8797,-1625.262
603.9892,1,603.9892,-1625.278
604.0987,1,604.0987,-1625.297
604.2082,1,604.2082,-1625.31
604.3177,1,604.3177,-1625.321
604.4272,1,604.4272,-1625.335
604.5367,1,604.5367,-1625.352
604.6462,1,604.6462,-1625.365
604.7557,1,604.7557,-1625.376
604.8652,1,604.8652,-1625.39
604.9747,1,604.9747,-1625.408
605.0842,1,605.0842,-1625.421
605.1937,1,605.1937,-1625.43
605.3032,1,605.3032,-1625.443
605.4127,1,605.4127,-1625.459
605.5222,1,605.5222,-1625.471
605.6317,1,605.6317,-1625.48
605.7412,1,605.7412,-1625.492
605.8507,1,605.8507,-1625.509
605.9602,1,605.9602,-1625.522
606.0697,1,606.0697,-1625.53
606.1792,1,606.1792,-1625.541
606.2887,1,606.2887,-1625.556
606.3982,1,606.3982,-1625.568
606.5077,1,606.5077,-1625.575
606.6172,1,606.6172,-1625.584
606.7267,1,606.7267,-1625.598
606.8362,1,606.8362,-1625.61
606.9457,1,606.9457,-1625.617
607.0552,1,607.0552,-1625.625
607.1647,1,607.1647,-1625.638
607.2742,1,607.2742,-1625.648
607.3837,1,607.3837,-1625.653
607.4932,1,607.4932,-1625.66
607.6027,1,607.6027,-1625.672
607.7122,1,607.7122,-1625.682
607.8217,1,607.8217,-1625.688
607.9312,1,607.9312,-1625.695
608.0407,1,608.0407,-1625.707
608.1502,1,608.1502,-1625.717
608.2597,1,608.2597,-1625.722
608.3692,1,608.3692,-1625.727
608.4787,1,608.4787,-1625.738
608.5882,1,608.5882,-1625.748
608.6977,1,608.6977,-1625.751
608.8072,1,608.8072,-1625.757
